	patient	component_size	other	CD15-Tumor	CD15+Tumor	Tcell	Bcell	BnTcell	Macrophage	Neutrophil	DC
384	1104	152	0.3026315789473684	0.375	0.0	0.15789473684210525	0.0	0.0	0.15789473684210525	0.0	0.006578947368421052
385	1104	156	0.2948717948717949	0.2692307692307692	0.0	0.1858974358974359	0.0	0.0	0.23076923076923078	0.0	0.019230769230769232
386	1104	451	0.549889135254989	0.13968957871396895	0.0	0.188470066518847	0.0066518847006651885	0.0	0.10421286031042129	0.0022172949002217295	0.008869179600886918
387	1104	156	0.3141025641025641	0.2564102564102564	0.0	0.1987179487179487	0.0	0.0	0.23076923076923078	0.0	0.0
388	1104	875	0.4594285714285714	0.14742857142857144	0.0	0.25257142857142856	0.008	0.002285714285714286	0.12914285714285714	0.0	0.001142857142857143
389	1104	101	0.6633663366336634	0.0594059405940594	0.0	0.19801980198019803	0.0	0.0	0.07920792079207921	0.0	0.0
390	1104	247	0.708502024291498	0.032388663967611336	0.0	0.19838056680161945	0.0	0.0	0.06072874493927125	0.0	0.0
391	1104	116	0.6637931034482759	0.0603448275862069	0.0	0.16379310344827586	0.017241379310344827	0.0	0.09482758620689655	0.0	0.0
392	1104	339	0.5811209439528023	0.08849557522123894	0.0	0.19174041297935104	0.0	0.0	0.13864306784660768	0.0	0.0
393	1104	177	0.5988700564971752	0.12994350282485875	0.0	0.1638418079096045	0.0	0.0	0.10734463276836158	0.0	0.0
394	1104	161	0.6086956521739131	0.18633540372670807	0.0	0.14285714285714285	0.0	0.0	0.062111801242236024	0.0	0.0
395	1104	116	0.646551724137931	0.09482758620689655	0.0	0.1724137931034483	0.0	0.0	0.08620689655172414	0.0	0.0
396	1104	198	0.6464646464646465	0.015151515151515152	0.0	0.20202020202020202	0.0	0.0	0.13636363636363635	0.0	0.0
397	1104	2577	0.3259604190919674	0.14241365929375244	0.0	0.36476523088863017	0.01435778036476523	0.006596818005432673	0.14163756305781916	0.0011641443538998836	0.0031043849437330227
398	1104	194	0.5360824742268041	0.13402061855670103	0.0	0.17525773195876287	0.0	0.0	0.15463917525773196	0.0	0.0
399	1104	128	0.4921875	0.0390625	0.0	0.1796875	0.015625	0.0078125	0.2421875	0.0	0.0234375
400	1104	150	0.52	0.16666666666666666	0.0	0.16	0.02	0.0	0.13333333333333333	0.0	0.0
401	1104	605	0.4859504132231405	0.1206611570247934	0.0	0.22479338842975208	0.0049586776859504135	0.0	0.16198347107438016	0.0	0.001652892561983471
402	1104	171	0.6432748538011696	0.09941520467836257	0.0	0.14619883040935672	0.005847953216374269	0.0	0.10526315789473684	0.0	0.0
403	1104	167	0.5988023952095808	0.05389221556886228	0.0	0.19760479041916168	0.0	0.0	0.1497005988023952	0.0	0.0
404	1104	109	0.5596330275229358	0.10091743119266056	0.0	0.1926605504587156	0.0	0.0	0.14678899082568808	0.0	0.0
405	1104	244	0.610655737704918	0.06967213114754098	0.0	0.20901639344262296	0.0	0.0	0.11065573770491803	0.0	0.0
406	1104	131	0.549618320610687	0.061068702290076333	0.0	0.22137404580152673	0.0	0.0	0.16030534351145037	0.0	0.007633587786259542
407	1104	192	0.265625	0.4010416666666667	0.0	0.19270833333333334	0.0	0.0	0.140625	0.0	0.0
408	1104	372	0.33602150537634407	0.2849462365591398	0.0	0.21774193548387097	0.0	0.002688172043010753	0.15591397849462366	0.0	0.002688172043010753
409	1104	134	0.5597014925373134	0.11940298507462686	0.0	0.14925373134328357	0.0	0.0	0.15671641791044777	0.0	0.014925373134328358
410	1104	196	0.4897959183673469	0.11734693877551021	0.0	0.19387755102040816	0.0	0.0	0.1989795918367347	0.0	0.0
411	1104	1190	0.32605042016806723	0.2672268907563025	0.0	0.25798319327731095	0.0067226890756302525	0.0016806722689075631	0.1361344537815126	0.0016806722689075631	0.0025210084033613447
412	1104	330	0.4666666666666667	0.10606060606060606	0.0	0.24545454545454545	0.0	0.0030303030303030303	0.1787878787878788	0.0	0.0
413	1104	250	0.316	0.276	0.004	0.268	0.004	0.004	0.124	0.0	0.004
414	1104	102	0.27450980392156865	0.4019607843137255	0.0	0.2647058823529412	0.0	0.0	0.058823529411764705	0.0	0.0
415	1104	149	0.33557046979865773	0.35570469798657717	0.0	0.18120805369127516	0.0	0.0	0.12080536912751678	0.006711409395973154	0.0
416	1104	353	0.5297450424929179	0.1529745042492918	0.0	0.254957507082153	0.0	0.0	0.06232294617563739	0.0	0.0
417	1104	281	0.38434163701067614	0.3309608540925267	0.0	0.19572953736654805	0.0	0.0	0.08896797153024912	0.0	0.0
418	1104	224	0.34375	0.18303571428571427	0.0	0.21428571428571427	0.0	0.0	0.25892857142857145	0.0	0.0
419	1104	153	0.4444444444444444	0.29411764705882354	0.006535947712418301	0.20261437908496732	0.0	0.0	0.05228758169934641	0.0	0.0
420	1104	163	0.5030674846625767	0.22085889570552147	0.0	0.147239263803681	0.0	0.0	0.12883435582822086	0.0	0.0
421	1104	148	0.4797297297297297	0.24324324324324326	0.0	0.20270270270270271	0.0	0.0	0.07432432432432433	0.0	0.0
422	1104	664	0.23343373493975902	0.39457831325301207	0.0	0.3192771084337349	0.0	0.0	0.05271084337349398	0.0	0.0
423	1104	104	0.19230769230769232	0.4423076923076923	0.0	0.19230769230769232	0.0	0.0	0.17307692307692307	0.0	0.0
424	1104	363	0.7024793388429752	0.08539944903581267	0.0	0.17355371900826447	0.0027548209366391185	0.0	0.03581267217630854	0.0	0.0
425	1104	131	0.7022900763358778	0.03816793893129771	0.0	0.16030534351145037	0.0	0.0	0.09923664122137404	0.0	0.0
426	1104	286	0.32167832167832167	0.25524475524475526	0.0	0.2692307692307692	0.0	0.0	0.15384615384615385	0.0	0.0
427	1104	159	0.6226415094339622	0.11949685534591195	0.0	0.22641509433962265	0.0	0.0	0.031446540880503145	0.0	0.0
428	1104	102	0.39215686274509803	0.16666666666666666	0.0	0.16666666666666666	0.0392156862745098	0.0	0.23529411764705882	0.0	0.0
429	1104	114	0.6754385964912281	0.08771929824561403	0.0	0.18421052631578946	0.0	0.0	0.05263157894736842	0.0	0.0
430	1104	149	0.6308724832214765	0.16778523489932887	0.006711409395973154	0.15436241610738255	0.0	0.0	0.040268456375838924	0.0	0.0
431	1104	809	0.5290482076637825	0.15945611866501855	0.0012360939431396785	0.20642768850432633	0.0	0.0	0.103831891223733	0.0	0.0
432	1104	156	0.6089743589743589	0.09615384615384616	0.0	0.16025641025641027	0.0	0.0	0.1346153846153846	0.0	0.0
433	1104	476	0.4117647058823529	0.20588235294117646	0.0021008403361344537	0.23109243697478993	0.0021008403361344537	0.0021008403361344537	0.14495798319327732	0.0	0.0
434	1104	282	0.28368794326241137	0.30141843971631205	0.0	0.2765957446808511	0.0070921985815602835	0.0035460992907801418	0.1276595744680851	0.0	0.0
435	1104	132	0.44696969696969696	0.20454545454545456	0.0	0.19696969696969696	0.0	0.0	0.15151515151515152	0.0	0.0
436	1104	416	0.33413461538461536	0.20673076923076922	0.0	0.24519230769230768	0.016826923076923076	0.01201923076923077	0.18028846153846154	0.004807692307692308	0.0
437	1104	157	0.49044585987261147	0.18471337579617833	0.0	0.18471337579617833	0.012738853503184714	0.0	0.12738853503184713	0.0	0.0
438	1104	157	0.4840764331210191	0.21656050955414013	0.0	0.1592356687898089	0.0	0.0	0.12738853503184713	0.012738853503184714	0.0
439	1104	254	0.5433070866141733	0.20866141732283464	0.0	0.14566929133858267	0.003937007874015748	0.003937007874015748	0.09448818897637795	0.0	0.0
440	1104	180	0.37222222222222223	0.3277777777777778	0.0	0.2	0.011111111111111112	0.005555555555555556	0.07777777777777778	0.005555555555555556	0.0
441	1104	122	0.6311475409836066	0.09836065573770492	0.0	0.18032786885245902	0.0	0.0	0.09016393442622951	0.0	0.0
442	1104	801	0.30711610486891383	0.24344569288389514	0.0	0.3021223470661673	0.0299625468164794	0.02122347066167291	0.09488139825218476	0.0	0.0012484394506866417
443	1104	263	0.3650190114068441	0.2661596958174905	0.0	0.12927756653992395	0.019011406844106463	0.030418250950570342	0.18250950570342206	0.0076045627376425855	0.0
444	1104	445	0.4764044943820225	0.19775280898876405	0.0	0.2	0.017977528089887642	0.0022471910112359553	0.10561797752808989	0.0	0.0
445	1104	143	0.6783216783216783	0.09090909090909091	0.0	0.18181818181818182	0.0	0.0	0.04895104895104895	0.0	0.0
446	1104	147	0.35374149659863946	0.3333333333333333	0.0	0.19727891156462585	0.0	0.0	0.11564625850340136	0.0	0.0
447	1104	207	0.4057971014492754	0.27053140096618356	0.0	0.14492753623188406	0.004830917874396135	0.0	0.17391304347826086	0.0	0.0
448	1104	103	0.6893203883495146	0.0	0.0	0.20388349514563106	0.0	0.0	0.10679611650485436	0.0	0.0
449	1104	157	0.643312101910828	0.07643312101910828	0.0	0.17834394904458598	0.01910828025477707	0.0	0.07643312101910828	0.006369426751592357	0.0
450	1104	141	0.5035460992907801	0.19858156028368795	0.0	0.18439716312056736	0.0	0.0	0.09929078014184398	0.0070921985815602835	0.0070921985815602835
451	1104	163	0.588957055214724	0.012269938650306749	0.0	0.34355828220858897	0.0	0.0	0.05521472392638037	0.0	0.0
452	1104	108	0.5925925925925926	0.027777777777777776	0.0	0.25	0.0	0.0	0.12962962962962962	0.0	0.0
453	1104	107	0.6542056074766355	0.0	0.0	0.2616822429906542	0.0	0.0	0.08411214953271028	0.0	0.0
454	0928	172	0.7325581395348837	0.05232558139534884	0.0	0.10465116279069768	0.05813953488372093	0.0	0.05232558139534884	0.0	0.0
455	0928	130	0.4153846153846154	0.2846153846153846	0.0	0.16923076923076924	0.015384615384615385	0.0	0.11538461538461539	0.0	0.0
456	0928	185	0.5675675675675675	0.16756756756756758	0.0	0.11891891891891893	0.05405405405405406	0.010810810810810811	0.07567567567567568	0.005405405405405406	0.0
457	0928	96	0.6041666666666666	0.13541666666666666	0.0	0.11458333333333333	0.10416666666666667	0.010416666666666666	0.03125	0.0	0.0
458	0928	10221	0.2257117698855298	0.25026905390861953	0.002348106838861168	0.30818902260052833	0.05195186380980334	0.04207024752959593	0.11525291067410234	0.000293513354857646	0.003913511398101947
459	0928	7522	0.2079234246211114	0.2749268811486307	0.003323584153150758	0.3303642648231853	0.049189045466631214	0.04041478330231321	0.09106620579633076	0.00026588673225206064	0.0025259239563945757
460	0928	11296	0.1566041076487252	0.23565864022662888	0.010534702549575071	0.3728753541076487	0.05559490084985836	0.07011331444759207	0.09410410764872522	0.000708215297450425	0.003806657223796034
461	0928	6731	0.26429950973109495	0.22166097162383003	0.00044569900460555636	0.34348536621601544	0.03090179765265191	0.018273659188827812	0.11632744020205021	0.00044569900460555636	0.004159857376318526
462	0928	112	0.4732142857142857	0.25892857142857145	0.0	0.1875	0.017857142857142856	0.0	0.0625	0.0	0.0
463	0928	111	0.5765765765765766	0.23423423423423423	0.0	0.18018018018018017	0.0	0.0	0.009009009009009009	0.0	0.0
464	0928	219	0.4794520547945205	0.2602739726027397	0.0	0.1552511415525114	0.0182648401826484	0.0	0.0776255707762557	0.0	0.0091324200913242
465	0928	103	0.07766990291262135	0.6893203883495146	0.009708737864077669	0.1941747572815534	0.009708737864077669	0.0	0.019417475728155338	0.0	0.0
466	0928	4707	0.2617378372636499	0.1752708731676227	0.0006373486297004461	0.4223496919481623	0.027618440620352666	0.06394731251327809	0.04525175270873168	0.0008497981729339282	0.0023369449755683024
467	0928	1531	0.3729588504245591	0.263879817112998	0.0	0.2566949706074461	0.011757021554539516	0.003919007184846506	0.09079033311561072	0.0	0.0
468	0928	3467	0.4326507066628209	0.16844534179405826	0.0	0.26853187193539085	0.03893856359965388	0.021344101528699165	0.06951254687049323	0.0005768676088837611	0.0
469	0928	192	0.5989583333333334	0.125	0.0	0.19270833333333334	0.03125	0.0	0.052083333333333336	0.0	0.0
470	0928	183	0.4972677595628415	0.18579234972677597	0.0	0.20218579234972678	0.02185792349726776	0.00546448087431694	0.08743169398907104	0.0	0.0
471	0928	1661	0.45273931366646597	0.1288380493678507	0.0	0.23720650210716435	0.06261288380493679	0.031306441902468396	0.08729680915111379	0.0	0.0
472	0928	163	0.49693251533742333	0.22699386503067484	0.0	0.22699386503067484	0.006134969325153374	0.012269938650306749	0.03067484662576687	0.0	0.0
473	0928	185	0.7621621621621621	0.016216216216216217	0.0	0.1783783783783784	0.010810810810810811	0.005405405405405406	0.02702702702702703	0.0	0.0
474	0928	118	0.6694915254237288	0.0847457627118644	0.0	0.1864406779661017	0.0	0.0	0.059322033898305086	0.0	0.0
475	0928	102	0.37254901960784315	0.29411764705882354	0.0	0.23529411764705882	0.00980392156862745	0.0	0.08823529411764706	0.0	0.0
476	0928	154	0.21428571428571427	0.5194805194805194	0.0	0.24025974025974026	0.006493506493506494	0.012987012987012988	0.006493506493506494	0.0	0.0
477	0928	2433	0.1364570489108097	0.11056309083436087	0.0	0.2318125770653514	0.19728729963008632	0.2157829839704069	0.10398684751335799	0.0008220304151253596	0.0032881216605014385
478	0928	6088	0.1721419185282523	0.2536136662286465	0.0004927726675427069	0.3069973718791064	0.0752299605781866	0.10348226018396846	0.08032194480946124	0.000657030223390276	0.007063074901445467
479	0928	21373	0.20324708744677863	0.24984793898844337	0.011463060871192626	0.3338791933748187	0.05811070041641323	0.04800449164834136	0.09100266691620268	0.0003275160248912179	0.004117344312918168
480	0928	130	0.4461538461538462	0.13846153846153847	0.0	0.3076923076923077	0.0	0.0	0.1076923076923077	0.0	0.0
481	0928	185	0.31891891891891894	0.3027027027027027	0.0	0.11891891891891893	0.15135135135135136	0.0918918918918919	0.010810810810810811	0.005405405405405406	0.0
482	0928	70	0.11428571428571428	0.6	0.0	0.2714285714285714	0.0	0.014285714285714285	0.0	0.0	0.0
483	0928	22	0.045454545454545456	0.0	0.0	0.5909090909090909	0.045454545454545456	0.2727272727272727	0.045454545454545456	0.0	0.0
484	0928	896	0.125	0.12388392857142858	0.005580357142857143	0.4029017857142857	0.07254464285714286	0.18526785714285715	0.08482142857142858	0.0	0.0
485	0928	90	0.4	0.1111111111111111	0.0	0.2777777777777778	0.022222222222222223	0.0	0.18888888888888888	0.0	0.0
486	0928	91	0.42857142857142855	0.10989010989010989	0.0	0.1978021978021978	0.04395604395604396	0.02197802197802198	0.18681318681318682	0.0	0.01098901098901099
487	0928	101	0.5643564356435643	0.13861386138613863	0.009900990099009901	0.18811881188118812	0.009900990099009901	0.0	0.0891089108910891	0.0	0.0
488	0928	122	0.319672131147541	0.3524590163934426	0.0	0.20491803278688525	0.0	0.0	0.12295081967213115	0.0	0.0
489	0928	732	0.34289617486338797	0.1994535519125683	0.00273224043715847	0.18032786885245902	0.1325136612021858	0.06557377049180328	0.07377049180327869	0.00273224043715847	0.0
490	0928	10564	0.3411586520257478	0.12182885270730784	0.0	0.27839833396440744	0.127603180613404	0.06446421809920484	0.06332828474062854	0.0029344945096554335	0.0002839833396440742
491	0928	298	0.3724832214765101	0.28523489932885904	0.0	0.20134228187919462	0.03355704697986577	0.020134228187919462	0.087248322147651	0.0	0.0
492	0928	144	0.5555555555555556	0.2638888888888889	0.0	0.1597222222222222	0.013888888888888888	0.0	0.006944444444444444	0.0	0.0
493	0928	52	0.3269230769230769	0.057692307692307696	0.0	0.4423076923076923	0.038461538461538464	0.019230769230769232	0.11538461538461539	0.0	0.0
494	0217	5592	0.3739270386266094	0.15414878397711015	0.004828326180257511	0.2936337625178827	0.025572246065808296	0.01967095851216023	0.12321173104434907	0.001251788268955651	0.0037553648068669528
495	0217	833	0.3865546218487395	0.24729891956782712	0.0	0.2424969987995198	0.007202881152460984	0.0012004801920768306	0.11044417767106843	0.004801920768307323	0.0
496	0217	224	0.5	0.11607142857142858	0.0	0.17410714285714285	0.013392857142857142	0.0	0.19196428571428573	0.004464285714285714	0.0
497	0217	391	0.30434782608695654	0.27877237851662406	0.01278772378516624	0.21739130434782608	0.005115089514066497	0.005115089514066497	0.17135549872122763	0.005115089514066497	0.0
498	0217	273	0.3882783882783883	0.23809523809523808	0.0	0.21245421245421245	0.003663003663003663	0.0	0.14652014652014653	0.01098901098901099	0.0
499	0217	1103	0.3263825929283772	0.1359927470534905	0.0	0.3445149592021759	0.033544877606527655	0.02629193109700816	0.11786038077969176	0.0009066183136899365	0.014505893019038985
500	0217	90	0.3333333333333333	0.35555555555555557	0.0	0.2222222222222222	0.0	0.0	0.08888888888888889	0.0	0.0
501	0217	219	0.3470319634703196	0.3515981735159817	0.0	0.228310502283105	0.0	0.0	0.0639269406392694	0.0	0.0091324200913242
502	0217	123	0.3252032520325203	0.4065040650406504	0.0	0.14634146341463414	0.016260162601626018	0.0	0.10569105691056911	0.0	0.0
503	0217	8613	0.39626146522698247	0.1335190990363404	0.0011610356437942646	0.28294438639266223	0.013932427725531174	0.006850110298386161	0.15987460815047022	0.003947521188900499	0.0015093463369325439
504	0217	252	0.32936507936507936	0.23809523809523808	0.0	0.2698412698412698	0.0	0.003968253968253968	0.15873015873015872	0.0	0.0
505	0217	738	0.37533875338753386	0.25609756097560976	0.0	0.23035230352303523	0.008130081300813009	0.0027100271002710027	0.12601626016260162	0.0013550135501355014	0.0
506	0217	222	0.32432432432432434	0.22972972972972974	0.0	0.2972972972972973	0.013513513513513514	0.009009009009009009	0.12162162162162163	0.0045045045045045045	0.0
